created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-08-31 03:20:34 +0200,1882,95.88,1753,65.40,,980.48,4,20.95,
2018-08-31 03:20:40 +0200,1883,95.83,1753,65.45,,980.48,3,20.95,
2018-08-31 03:20:46 +0200,1884,95.45,1752,65.45,,980.48,3,20.95,
2018-08-31 03:20:53 +0200,1885,95.93,1752,65.39,,980.48,3,20.97,
2018-08-31 03:20:59 +0200,1886,95.50,1752,65.41,,980.46,3,20.95,
2018-08-31 03:21:05 +0200,1887,95.66,1752,65.45,,980.48,3,20.95,
2018-08-31 03:21:12 +0200,1888,96.04,1751,65.43,,980.46,4,20.95,
2018-08-31 03:21:18 +0200,1889,95.83,1751,65.34,,980.48,0,20.94,
2018-08-31 03:21:24 +0200,1890,96.26,1751,65.33,,980.48,4,20.95,
2018-08-31 03:21:30 +0200,1891,95.50,1749,65.28,,980.46,2,20.95,
2018-08-31 03:21:37 +0200,1892,96.21,1747,65.21,,980.46,4,20.93,
2018-08-31 03:21:43 +0200,1893,95.66,1745,65.29,,980.46,4,20.95,
2018-08-31 03:21:49 +0200,1894,96.10,1747,65.36,,980.46,0,20.95,
2018-08-31 03:21:56 +0200,1895,95.83,1747,65.39,,980.46,3,20.95,
2018-08-31 03:22:02 +0200,1896,95.72,1746,65.42,,980.46,4,20.95,
2018-08-31 03:22:08 +0200,1897,95.99,1747,65.42,,980.46,3,20.94,
2018-08-31 03:22:14 +0200,1898,95.61,1747,65.41,,980.46,3,20.95,
2018-08-31 03:22:21 +0200,1899,95.93,1748,65.44,,980.44,3,20.95,
2018-08-31 03:22:27 +0200,1900,95.77,1747,65.39,,980.46,3,20.95,
2018-08-31 03:22:34 +0200,1901,95.61,1746,65.37,,980.46,3,20.94,
2018-08-31 03:22:41 +0200,1902,93.01,1748,65.34,,980.46,3,20.98,
2018-08-31 03:22:47 +0200,1903,93.85,1748,65.33,,980.44,3,20.95,
2018-08-31 03:22:53 +0200,1904,94.86,1748,65.27,,980.44,3,20.95,
2018-08-31 03:22:59 +0200,1905,95.28,1747,65.26,,980.44,3,20.95,
2018-08-31 03:23:06 +0200,1906,95.50,1747,65.33,,980.44,3,20.98,
2018-08-31 03:23:12 +0200,1907,95.56,1747,65.30,,980.44,0,20.97,
2018-08-31 03:23:18 +0200,1908,95.28,1746,65.37,,980.44,3,20.97,
2018-08-31 03:23:25 +0200,1909,95.66,1747,65.34,,980.44,3,20.95,
2018-08-31 03:23:31 +0200,1910,95.50,1748,65.40,,980.46,3,20.95,
2018-08-31 03:23:37 +0200,1911,95.18,1747,65.35,,980.44,3,20.97,
2018-08-31 03:23:43 +0200,1912,95.83,1746,65.28,,980.46,3,20.95,
2018-08-31 03:23:50 +0200,1913,95.66,1745,65.26,,980.46,3,20.95,
2018-08-31 03:23:56 +0200,1914,95.45,1745,65.23,,980.46,4,20.94,
2018-08-31 03:24:02 +0200,1915,95.83,1743,65.26,,980.44,3,20.97,
2018-08-31 03:24:09 +0200,1916,95.45,1741,65.25,,980.44,4,20.97,
2018-08-31 03:24:15 +0200,1917,95.61,1740,65.29,,980.44,3,20.95,
2018-08-31 03:24:21 +0200,1918,95.66,1739,65.16,,980.44,4,20.94,
2018-08-31 03:24:27 +0200,1919,95.56,1738,65.14,,980.44,3,20.95,
2018-08-31 03:24:34 +0200,1920,95.83,1738,65.17,,980.44,3,20.97,
2018-08-31 03:24:40 +0200,1921,95.50,1738,65.26,,980.44,3,20.97,
2018-08-31 03:24:46 +0200,1922,95.66,1738,65.20,,980.44,4,20.95,
2018-08-31 03:24:53 +0200,1923,95.50,1735,65.13,,980.44,4,20.94,
2018-08-31 03:24:59 +0200,1924,95.07,1735,65.09,,980.42,3,20.94,
2018-08-31 03:25:05 +0200,1925,95.45,1735,65.07,,980.44,3,20.95,
2018-08-31 03:25:11 +0200,1926,95.61,1733,65.11,,980.40,3,20.95,
2018-08-31 03:25:18 +0200,1927,95.56,1732,65.18,,980.40,3,20.94,
2018-08-31 03:25:24 +0200,1928,95.39,1732,65.17,,980.42,3,20.95,
2018-08-31 03:25:30 +0200,1929,95.07,1730,65.17,,980.42,3,20.94,
2018-08-31 03:25:37 +0200,1930,95.28,1729,65.19,,980.42,3,20.95,
2018-08-31 03:25:43 +0200,1931,95.50,1728,65.19,,980.42,0,20.95,
2018-08-31 03:25:49 +0200,1932,95.56,1728,65.23,,980.40,4,20.95,
2018-08-31 03:25:56 +0200,1933,95.23,1729,65.23,,980.40,3,20.94,
2018-08-31 03:26:02 +0200,1934,95.45,1728,65.18,,980.40,4,20.97,
2018-08-31 03:26:08 +0200,1935,95.34,1727,65.11,,980.40,3,20.94,
2018-08-31 03:26:14 +0200,1936,95.66,1726,65.14,,980.40,4,20.95,
2018-08-31 03:26:21 +0200,1937,95.39,1726,65.15,,980.40,3,20.97,
2018-08-31 03:26:27 +0200,1938,95.18,1726,65.19,,980.38,4,20.94,
2018-08-31 03:26:33 +0200,1939,95.56,1725,65.20,,980.40,3,20.94,
2018-08-31 03:26:40 +0200,1940,95.02,1724,65.19,,980.40,3,20.94,
2018-08-31 03:26:46 +0200,1941,95.34,1723,65.17,,980.40,0,20.94,
2018-08-31 03:26:52 +0200,1942,94.80,1723,65.16,,980.40,3,20.95,
2018-08-31 03:26:58 +0200,1943,95.50,1724,65.13,,980.40,0,20.93,
2018-08-31 03:27:05 +0200,1944,95.28,1724,65.16,,980.40,4,20.95,
2018-08-31 03:27:12 +0200,1945,95.34,1723,65.07,,980.38,3,20.95,
2018-08-31 03:27:18 +0200,1946,92.80,1723,65.14,,980.40,3,20.97,
2018-08-31 03:27:25 +0200,1947,95.00,1723,65.16,,980.40,3,20.94,
2018-08-31 03:27:31 +0200,1948,94.38,1724,65.22,,980.38,3,20.93,
2018-08-31 03:27:37 +0200,1949,94.86,1725,65.22,,980.40,3,20.93,
2018-08-31 03:27:44 +0200,1950,94.86,1726,65.21,,980.38,4,20.93,
2018-08-31 03:27:50 +0200,1951,94.80,1726,65.28,,980.40,3,20.97,
2018-08-31 03:27:56 +0200,1952,94.80,1726,65.30,,980.38,3,20.94,
2018-08-31 03:28:02 +0200,1953,94.59,1727,65.34,,980.40,3,20.94,
2018-08-31 03:28:09 +0200,1954,94.80,1728,65.31,,980.40,3,20.94,
2018-08-31 03:28:15 +0200,1955,95.18,1729,65.30,,980.38,0,20.93,
2018-08-31 03:28:21 +0200,1956,95.07,1729,65.32,,980.36,3,20.95,
2018-08-31 03:28:28 +0200,1957,94.91,1729,65.28,,980.40,3,20.94,
2018-08-31 03:28:34 +0200,1958,94.75,1729,65.23,,980.36,3,20.94,
2018-08-31 03:28:40 +0200,1959,94.64,1730,65.20,,980.36,3,20.94,
2018-08-31 03:28:46 +0200,1960,94.91,1730,65.20,,980.38,4,20.94,
2018-08-31 03:28:53 +0200,1961,94.80,1730,65.29,,980.38,3,20.94,
2018-08-31 03:28:59 +0200,1962,95.07,1731,65.27,,980.38,3,20.95,
2018-08-31 03:29:05 +0200,1963,95.12,1731,65.17,,980.38,3,20.93,
2018-08-31 03:29:12 +0200,1964,94.96,1731,65.16,,980.38,3,20.94,
2018-08-31 03:29:18 +0200,1965,95.28,1730,65.21,,980.38,0,20.94,
2018-08-31 03:29:24 +0200,1966,94.70,1730,65.21,,980.38,4,20.98,
2018-08-31 03:29:30 +0200,1967,95.02,1730,65.21,,980.38,3,20.94,
2018-08-31 03:29:37 +0200,1968,94.75,1730,65.16,,980.38,3,20.95,
2018-08-31 03:29:43 +0200,1969,94.91,1729,65.13,,980.38,3,20.94,
2018-08-31 03:29:49 +0200,1970,95.02,1729,65.12,,980.38,4,20.95,
2018-08-31 03:29:56 +0200,1971,94.86,1728,65.18,,980.36,0,20.95,
2018-08-31 03:30:02 +0200,1972,94.59,1729,65.20,,980.36,3,20.94,
2018-08-31 03:30:08 +0200,1973,94.86,1730,65.22,,980.36,3,20.93,
2018-08-31 03:30:14 +0200,1974,94.75,1730,65.19,,980.36,4,20.93,
2018-08-31 03:30:21 +0200,1975,94.75,1729,65.20,,980.36,3,20.93,
2018-08-31 03:30:27 +0200,1976,94.48,1731,65.11,,980.36,3,20.94,
2018-08-31 03:30:33 +0200,1977,94.86,1730,65.11,,980.34,0,20.91,
2018-08-31 03:30:40 +0200,1978,94.80,1730,65.18,,980.36,5,20.94,
2018-08-31 03:30:46 +0200,1979,94.75,1731,65.25,,980.36,3,20.95,
2018-08-31 03:30:52 +0200,1980,94.91,1730,65.25,,980.36,4,20.95,
2018-08-31 03:30:58 +0200,1981,94.91,1729,65.16,,980.38,3,20.94,
2018-08-31 03:31:05 +0200,1982,94.75,1728,65.08,,980.36,0,20.93,
2018-08-31 03:31:11 +0200,1983,95.07,1729,65.06,,980.36,3,20.91,
2018-08-31 03:31:17 +0200,1984,94.38,1729,65.04,,980.38,3,20.91,
2018-08-31 03:31:24 +0200,1985,94.70,1729,65.03,,980.38,3,20.94,
2018-08-31 03:31:30 +0200,1986,94.86,1729,65.06,,980.38,3,20.94,
2018-08-31 03:31:36 +0200,1987,94.43,1728,65.10,,980.38,3,20.95,
2018-08-31 03:31:42 +0200,1988,94.80,1728,65.04,,980.38,4,20.91,
2018-08-31 03:31:49 +0200,1989,94.48,1728,65.05,,980.38,3,20.95,
2018-08-31 03:31:55 +0200,1990,94.64,1727,65.01,,980.38,4,20.91,
2018-08-31 03:32:01 +0200,1991,94.75,1727,65.00,,980.38,3,20.95,
2018-08-31 03:32:08 +0200,1992,94.80,1725,65.01,,980.38,4,20.94,
2018-08-31 03:32:14 +0200,1993,94.86,1723,65.03,,980.38,3,20.93,
2018-08-31 03:32:20 +0200,1994,94.91,1723,65.06,,980.38,4,20.94,
2018-08-31 03:32:26 +0200,1995,94.43,1722,65.06,,980.38,3,20.95,
2018-08-31 03:32:33 +0200,1996,94.38,1721,65.07,,980.38,3,20.95,
2018-08-31 03:32:39 +0200,1997,94.38,1721,65.10,,980.40,3,20.91,
2018-08-31 03:32:45 +0200,1998,94.22,1722,65.13,,980.38,4,20.91,
2018-08-31 03:32:52 +0200,1999,94.75,1721,65.06,,980.38,3,20.94,
2018-08-31 03:32:58 +0200,2000,94.75,1722,65.05,,980.38,3,20.95,
2018-08-31 03:33:04 +0200,2001,94.33,1721,65.00,,980.38,3,20.91,
2018-08-31 03:33:10 +0200,2002,94.75,1721,64.90,,980.38,0,20.90,
2018-08-31 03:33:17 +0200,2003,94.70,1721,64.82,,980.40,2,20.91,
2018-08-31 03:33:23 +0200,2004,94.70,1720,64.78,,980.40,4,20.91,
2018-08-31 03:33:29 +0200,2005,94.17,1719,64.89,,980.40,4,20.91,
2018-08-31 03:33:36 +0200,2006,94.43,1719,65.03,,980.40,4,20.91,
2018-08-31 03:33:42 +0200,2007,94.48,1717,65.01,,980.40,3,20.91,
2018-08-31 03:33:48 +0200,2008,94.48,1715,64.97,,980.42,4,20.90,
2018-08-31 03:33:54 +0200,2009,94.86,1715,65.00,,980.40,3,20.93,
2018-08-31 03:34:01 +0200,2010,94.12,1715,65.00,,980.40,4,20.93,
2018-08-31 03:34:07 +0200,2011,94.54,1715,64.93,,980.40,3,20.91,
2018-08-31 03:34:13 +0200,2012,94.64,1714,64.87,,980.40,0,20.94,
2018-08-31 03:34:20 +0200,2013,94.54,1714,64.81,,980.42,3,20.93,
2018-08-31 03:34:26 +0200,2014,94.01,1714,64.78,,980.42,3,20.93,
2018-08-31 03:34:32 +0200,2015,94.59,1713,64.72,,980.42,3,20.93,
2018-08-31 03:34:38 +0200,2016,94.59,1711,64.74,,980.42,3,20.93,
2018-08-31 03:34:45 +0200,2017,94.01,1709,64.85,,980.42,0,20.94,
2018-08-31 03:34:51 +0200,2018,94.22,1709,64.90,,980.44,4,20.93,
2018-08-31 03:34:57 +0200,2019,94.54,1707,64.82,,980.44,3,20.91,
2018-08-31 03:35:04 +0200,2020,94.48,1706,64.82,,980.44,3,20.93,
2018-08-31 03:35:10 +0200,2021,94.64,1704,64.78,,980.46,3,20.91,
2018-08-31 03:35:16 +0200,2022,94.33,1703,64.78,,980.44,0,20.91,
2018-08-31 03:35:23 +0200,2023,94.22,1704,64.78,,980.44,3,20.93,
2018-08-31 03:35:29 +0200,2024,94.12,1704,64.89,,980.44,3,20.90,
2018-08-31 03:35:35 +0200,2025,94.38,1704,64.93,,980.44,4,20.91,
2018-08-31 03:35:41 +0200,2026,94.43,1704,64.94,,980.40,3,20.93,
2018-08-31 03:35:48 +0200,2027,93.91,1703,64.93,,980.40,3,20.91,
2018-08-31 03:35:54 +0200,2028,94.64,1702,64.84,,980.42,3,20.91,
2018-08-31 03:36:00 +0200,2029,94.54,1702,64.75,,980.40,3,20.91,
2018-08-31 03:36:07 +0200,2030,94.27,1702,64.72,,980.42,4,20.90,
2018-08-31 03:36:13 +0200,2031,94.17,1702,64.75,,980.42,3,20.94,
2018-08-31 03:36:19 +0200,2032,94.01,1702,64.75,,980.42,3,20.94,
2018-08-31 03:36:25 +0200,2033,94.22,1700,64.72,,980.42,3,20.93,
2018-08-31 03:36:33 +0200,2034,94.43,1699,64.77,,980.42,4,20.91,
2018-08-31 03:36:39 +0200,2035,90.71,1699,64.81,,980.44,3,20.91,
2018-08-31 03:36:46 +0200,2036,93.73,1697,64.79,,980.44,3,20.90,
2018-08-31 03:36:52 +0200,2037,94.46,1696,64.81,,980.42,3,20.91,
2018-08-31 03:36:58 +0200,2038,94.78,1696,64.81,,980.44,4,20.91,
2018-08-31 03:37:05 +0200,2039,94.89,1696,64.80,,980.42,3,20.91,
2018-08-31 03:37:11 +0200,2040,93.91,1696,64.81,,980.44,3,20.88,
2018-08-31 03:37:17 +0200,2041,95.21,1696,64.76,,980.42,3,20.94,
2018-08-31 03:37:23 +0200,2042,94.22,1697,64.71,,980.44,4,20.90,
2018-08-31 03:37:30 +0200,2043,94.06,1697,64.83,,980.44,3,20.91,
2018-08-31 03:37:36 +0200,2044,94.12,1697,64.88,,980.44,3,20.93,
2018-08-31 03:37:42 +0200,2045,94.06,1697,64.86,,980.40,2,20.91,
2018-08-31 03:37:48 +0200,2046,94.12,1696,64.85,,980.40,4,20.93,
2018-08-31 03:37:55 +0200,2047,95.21,1696,64.88,,980.40,3,20.93,
2018-08-31 03:38:01 +0200,2048,95.00,1696,64.78,,980.40,3,20.90,
2018-08-31 03:38:07 +0200,2049,95.32,1696,64.77,,980.40,3,20.90,
2018-08-31 03:38:14 +0200,2050,94.33,1695,64.74,,980.40,4,20.91,
2018-08-31 03:38:20 +0200,2051,94.33,1694,64.69,,980.40,3,20.91,
2018-08-31 03:38:26 +0200,2052,95.21,1693,64.67,,980.40,0,20.90,
2018-08-31 03:38:32 +0200,2053,95.32,1693,64.76,,980.40,3,20.93,
2018-08-31 03:38:39 +0200,2054,94.48,1693,64.87,,980.40,3,20.90,
2018-08-31 03:38:45 +0200,2055,95.21,1693,64.86,,980.40,3,20.91,
2018-08-31 03:38:51 +0200,2056,94.12,1693,64.76,,980.40,3,20.90,
2018-08-31 03:38:58 +0200,2057,94.38,1693,64.75,,980.40,3,20.91,
2018-08-31 03:39:04 +0200,2058,94.33,1693,64.73,,980.40,4,20.90,
2018-08-31 03:39:10 +0200,2059,94.22,1692,64.73,,980.40,3,20.93,
2018-08-31 03:39:16 +0200,2060,94.22,1692,64.74,,980.40,4,20.90,
2018-08-31 03:39:23 +0200,2061,95.21,1691,64.82,,980.40,3,20.91,
2018-08-31 03:39:29 +0200,2062,94.38,1692,64.82,,980.40,4,20.90,
2018-08-31 03:39:35 +0200,2063,94.12,1690,64.73,,980.40,3,20.88,
2018-08-31 03:39:42 +0200,2064,95.32,1688,64.68,,980.40,0,20.91,
2018-08-31 03:39:48 +0200,2065,94.33,1687,64.72,,980.40,3,20.88,
2018-08-31 03:39:54 +0200,2066,94.12,1686,64.72,,980.40,4,20.90,
2018-08-31 03:40:00 +0200,2067,95.21,1687,64.70,,980.40,3,20.90,
2018-08-31 03:40:07 +0200,2068,95.00,1687,64.63,,980.40,0,20.88,
2018-08-31 03:40:13 +0200,2069,95.32,1686,64.54,,980.40,3,20.87,
2018-08-31 03:40:19 +0200,2070,94.22,1685,64.58,,980.40,3,20.90,
2018-08-31 03:40:26 +0200,2071,94.22,1685,64.64,,980.40,3,20.88,
2018-08-31 03:40:32 +0200,2072,94.27,1686,64.73,,980.40,4,20.90,
2018-08-31 03:40:38 +0200,2073,95.21,1685,64.69,,980.40,3,20.90,
2018-08-31 03:40:45 +0200,2074,94.22,1683,64.62,,980.38,4,20.90,
2018-08-31 03:40:51 +0200,2075,94.22,1682,64.59,,980.38,3,20.88,
2018-08-31 03:40:57 +0200,2076,94.33,1683,64.64,,980.38,4,20.88,
2018-08-31 03:41:03 +0200,2077,94.22,1682,64.61,,980.38,3,20.88,
2018-08-31 03:41:10 +0200,2078,95.32,1681,64.61,,980.38,3,20.90,
2018-08-31 03:41:16 +0200,2079,94.12,1680,64.57,,980.36,3,20.88,
2018-08-31 03:41:22 +0200,2080,95.32,1679,64.64,,980.36,4,20.88,
2018-08-31 03:41:29 +0200,2081,94.22,1678,64.67,,980.36,3,20.90,
2018-08-31 03:41:35 +0200,2082,94.12,1679,64.81,,980.36,4,20.87,
2018-08-31 03:41:41 +0200,2083,95.32,1679,64.79,,980.38,3,20.88,
2018-08-31 03:41:47 +0200,2084,95.10,1679,64.68,,980.38,3,20.88,
2018-08-31 03:41:54 +0200,2085,95.10,1680,64.70,,980.36,3,20.88,
2018-08-31 03:42:00 +0200,2086,94.48,1680,64.69,,980.36,3,20.88,
2018-08-31 03:42:06 +0200,2087,94.12,1679,64.73,,980.36,3,20.88,
2018-08-31 03:42:13 +0200,2088,94.22,1679,64.80,,980.36,0,20.88,
2018-08-31 03:42:19 +0200,2089,94.38,1680,64.79,,980.36,3,20.90,
2018-08-31 03:42:25 +0200,2090,93.91,1679,64.77,,980.36,3,20.90,
2018-08-31 03:42:31 +0200,2091,95.32,1679,64.72,,980.36,3,20.88,
2018-08-31 03:42:38 +0200,2092,95.00,1679,64.72,,980.36,4,20.88,
2018-08-31 03:42:44 +0200,2093,93.96,1679,64.76,,980.36,3,20.88,
2018-08-31 03:42:50 +0200,2094,95.10,1680,64.80,,980.36,3,20.85,
2018-08-31 03:42:57 +0200,2095,95.10,1679,64.70,,980.36,3,20.85,
2018-08-31 03:43:03 +0200,2096,95.00,1679,64.72,,980.36,3,20.88,
2018-08-31 03:43:09 +0200,2097,94.22,1678,64.76,,980.36,3,20.88,
2018-08-31 03:43:15 +0200,2098,95.21,1678,64.86,,980.36,4,20.90,
2018-08-31 03:43:22 +0200,2099,95.32,1679,64.85,,980.36,3,20.87,
2018-08-31 03:43:28 +0200,2100,95.21,1679,64.76,,980.36,3,20.84,
2018-08-31 03:43:34 +0200,2101,93.96,1679,64.78,,980.38,3,20.84,
2018-08-31 03:43:41 +0200,2102,94.89,1679,64.79,,980.38,4,20.87,
2018-08-31 03:43:47 +0200,2103,94.89,1679,64.74,,980.36,3,20.87,
2018-08-31 03:43:53 +0200,2104,95.21,1678,64.78,,980.38,4,20.88,
2018-08-31 03:43:59 +0200,2105,95.21,1678,64.77,,980.36,4,20.87,
2018-08-31 03:44:06 +0200,2106,95.10,1677,64.68,,980.34,3,20.88,
2018-08-31 03:44:12 +0200,2107,95.00,1678,64.77,,980.34,4,20.85,
2018-08-31 03:44:18 +0200,2108,95.10,1677,64.77,,980.36,4,20.85,
2018-08-31 03:44:25 +0200,2109,94.89,1677,64.72,,980.36,4,20.84,
2018-08-31 03:44:31 +0200,2110,93.80,1678,64.78,,980.36,4,20.87,
2018-08-31 03:44:37 +0200,2111,95.21,1679,64.85,,980.34,3,20.87,
2018-08-31 03:44:43 +0200,2112,94.78,1679,64.83,,980.36,0,20.85,
2018-08-31 03:44:50 +0200,2113,94.89,1679,64.85,,980.36,3,20.88,
2018-08-31 03:44:56 +0200,2114,95.00,1680,64.81,,980.34,4,20.87,
2018-08-31 03:45:02 +0200,2115,94.78,1679,64.85,,980.36,3,20.87,
2018-08-31 03:45:08 +0200,2116,94.78,1681,64.86,,980.36,4,20.88,
2018-08-31 03:45:15 +0200,2117,95.00,1681,64.89,,980.34,3,20.87,
2018-08-31 03:45:21 +0200,2118,94.57,1681,64.94,,980.36,0,20.87,
2018-08-31 03:45:27 +0200,2119,95.00,1683,64.92,,980.36,3,20.87,
2018-08-31 03:45:34 +0200,2120,94.57,1684,64.92,,980.36,3,20.85,
2018-08-31 03:45:41 +0200,2121,94.57,1685,64.88,,980.36,3,20.85,
2018-08-31 03:45:48 +0200,2122,89.27,1685,64.96,,980.36,4,20.84,
2018-08-31 03:45:54 +0200,2123,92.70,1687,65.09,,980.36,3,20.87,
2018-08-31 03:46:00 +0200,2124,93.73,1689,65.09,,980.36,3,20.88,
2018-08-31 03:46:07 +0200,2125,94.04,1691,65.11,,980.36,4,20.87,
2018-08-31 03:46:13 +0200,2126,94.25,1694,65.14,,980.36,3,20.87,
2018-08-31 03:46:19 +0200,2127,93.94,1697,65.03,,980.38,3,20.85,
2018-08-31 03:46:25 +0200,2128,94.46,1700,64.96,,980.38,4,20.87,
2018-08-31 03:46:32 +0200,2129,94.25,1701,64.88,,980.38,3,20.84,
2018-08-31 03:46:38 +0200,2130,94.57,1702,64.82,,980.36,4,20.87,
2018-08-31 03:46:44 +0200,2131,94.57,1702,64.82,,980.36,3,20.87,
2018-08-31 03:46:51 +0200,2132,94.25,1700,64.84,,980.36,0,20.84,
2018-08-31 03:46:57 +0200,2133,94.57,1702,64.92,,980.36,3,20.87,
2018-08-31 03:47:03 +0200,2134,94.57,1702,64.90,,980.36,4,20.83,
2018-08-31 03:47:09 +0200,2135,94.78,1702,64.98,,980.38,4,20.87,
2018-08-31 03:47:16 +0200,2136,94.57,1701,64.95,,980.38,3,20.85,
2018-08-31 03:47:22 +0200,2137,95.00,1703,64.93,,980.36,3,20.85,
2018-08-31 03:47:28 +0200,2138,94.15,1703,64.85,,980.36,4,20.84,
2018-08-31 03:47:35 +0200,2139,94.57,1703,64.81,,980.34,3,20.84,
2018-08-31 03:47:41 +0200,2140,94.36,1700,64.73,,980.38,4,20.83,
2018-08-31 03:47:47 +0200,2141,94.57,1699,64.69,,980.38,0,20.85,
2018-08-31 03:47:53 +0200,2142,94.57,1698,64.74,,980.38,3,20.88,
2018-08-31 03:48:00 +0200,2143,94.78,1698,64.85,,980.36,3,20.87,
2018-08-31 03:48:06 +0200,2144,94.25,1697,64.94,,980.36,3,20.83,
2018-08-31 03:48:12 +0200,2145,94.36,1698,65.01,,980.38,3,20.85,
2018-08-31 03:48:19 +0200,2146,94.46,1699,64.97,,980.38,3,20.85,
2018-08-31 03:48:25 +0200,2147,94.57,1700,64.89,,980.38,3,20.85,
2018-08-31 03:48:31 +0200,2148,94.78,1699,64.88,,980.38,3,20.85,
2018-08-31 03:48:37 +0200,2149,94.46,1700,64.79,,980.36,3,20.85,
2018-08-31 03:48:44 +0200,2150,94.25,1699,64.73,,980.36,3,20.84,
2018-08-31 03:48:50 +0200,2151,94.68,1698,64.77,,980.38,3,20.85,
2018-08-31 03:48:56 +0200,2152,94.57,1698,64.84,,980.38,4,20.85,
2018-08-31 03:49:03 +0200,2153,94.25,1698,64.89,,980.38,3,20.84,
2018-08-31 03:49:09 +0200,2154,94.46,1700,64.92,,980.36,3,20.83,
2018-08-31 03:49:15 +0200,2155,94.36,1700,65.07,,980.36,3,20.87,
2018-08-31 03:49:21 +0200,2156,94.25,1702,65.07,,980.36,5,20.85,
2018-08-31 03:49:28 +0200,2157,94.04,1703,64.99,,980.36,4,20.85,
2018-08-31 03:49:34 +0200,2158,94.57,1703,64.92,,980.36,4,20.87,
2018-08-31 03:49:40 +0200,2159,94.36,1704,64.88,,980.36,0,20.84,
2018-08-31 03:49:47 +0200,2160,94.15,1703,64.89,,980.38,3,20.84,
2018-08-31 03:49:53 +0200,2161,93.94,1704,64.96,,980.36,3,20.85,
2018-08-31 03:49:59 +0200,2162,93.83,1705,65.03,,980.36,0,20.84,
2018-08-31 03:50:05 +0200,2163,94.25,1706,65.02,,980.38,3,20.85,
2018-08-31 03:50:13 +0200,2164,93.94,1707,65.04,,980.38,3,20.87,
2018-08-31 03:50:20 +0200,2165,88.98,1706,65.03,,980.38,4,20.84,
2018-08-31 03:50:26 +0200,2166,92.19,1706,64.97,,980.38,4,20.81,
2018-08-31 03:50:32 +0200,2167,92.90,1707,64.97,,980.36,3,20.84,
2018-08-31 03:50:38 +0200,2168,93.73,1707,64.94,,980.36,4,20.83,
2018-08-31 03:50:45 +0200,2169,94.04,1706,64.92,,980.36,3,20.84,
2018-08-31 03:50:51 +0200,2170,93.94,1707,64.85,,980.36,3,20.85,
2018-08-31 03:50:57 +0200,2171,94.15,1707,64.87,,980.38,3,20.84,
2018-08-31 03:51:04 +0200,2172,93.62,1707,64.91,,980.36,3,20.85,
2018-08-31 03:51:10 +0200,2173,94.15,1707,64.87,,980.38,3,20.84,
2018-08-31 03:51:16 +0200,2174,94.15,1707,64.89,,980.36,3,20.85,
2018-08-31 03:51:22 +0200,2175,93.94,1707,64.97,,980.36,3,20.83,
2018-08-31 03:51:29 +0200,2176,93.73,1707,64.95,,980.36,4,20.83,
2018-08-31 03:51:35 +0200,2177,93.83,1706,64.92,,980.36,3,20.84,
2018-08-31 03:51:41 +0200,2178,93.73,1706,64.87,,980.34,4,20.84,
2018-08-31 03:51:47 +0200,2179,93.52,1705,64.80,,980.34,4,20.85,
2018-08-31 03:51:54 +0200,2180,94.15,1704,64.77,,980.34,4,20.85,
2018-08-31 03:52:00 +0200,2181,93.83,1706,64.83,,980.36,0,20.85,
2018-08-31 03:52:06 +0200,2182,93.83,1705,64.85,,980.34,4,20.84,
2018-08-31 03:52:13 +0200,2183,94.15,1705,64.88,,980.34,3,20.81,
2018-08-31 03:52:19 +0200,2184,93.62,1706,64.92,,980.34,3,20.87,
2018-08-31 03:52:25 +0200,2185,93.73,1705,64.88,,980.34,3,20.85,
2018-08-31 03:52:32 +0200,2186,93.83,1705,64.89,,980.34,3,20.85,
2018-08-31 03:52:38 +0200,2187,93.52,1706,64.91,,980.34,3,20.85,
2018-08-31 03:52:44 +0200,2188,93.62,1706,64.93,,980.34,3,20.84,
2018-08-31 03:52:50 +0200,2189,94.04,1705,64.88,,980.32,3,20.83,
2018-08-31 03:52:57 +0200,2190,93.94,1705,64.82,,980.34,3,20.85,
2018-08-31 03:53:03 +0200,2191,93.73,1704,64.72,,980.34,3,20.83,
2018-08-31 03:53:09 +0200,2192,94.04,1703,64.74,,980.34,3,20.83,
2018-08-31 03:53:15 +0200,2193,93.73,1702,64.74,,980.34,3,20.84,
2018-08-31 03:53:22 +0200,2194,93.73,1701,64.88,,980.34,3,20.84,
2018-08-31 03:53:28 +0200,2195,93.73,1703,64.89,,980.34,3,20.84,
2018-08-31 03:53:34 +0200,2196,93.31,1703,64.86,,980.34,3,20.84,
2018-08-31 03:53:41 +0200,2197,93.73,1704,64.74,,980.32,3,20.84,
2018-08-31 03:53:47 +0200,2198,93.94,1705,64.77,,980.32,3,20.84,
2018-08-31 03:53:53 +0200,2199,93.62,1705,64.77,,980.34,3,20.81,
2018-08-31 03:53:59 +0200,2200,93.73,1704,64.65,,980.32,3,20.83,
2018-08-31 03:54:06 +0200,2201,93.94,1704,64.57,,980.32,3,20.83,
2018-08-31 03:54:12 +0200,2202,93.52,1702,64.63,,980.32,3,20.84,
2018-08-31 03:54:18 +0200,2203,93.73,1701,64.69,,980.32,3,20.83,
2018-08-31 03:54:25 +0200,2204,93.73,1701,64.80,,980.32,3,20.85,
2018-08-31 03:54:31 +0200,2205,93.52,1700,64.84,,980.32,4,20.84,
