created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-09-01 04:48:47 +0200,4043,404,18.94,,,,0.00,,
2018-09-01 04:49:22 +0200,4044,404,18.93,,,,0.00,,
2018-09-01 04:49:57 +0200,4045,404,18.92,,,,0.00,,
2018-09-01 04:50:32 +0200,4046,404,18.91,,,,0.00,,
2018-09-01 04:51:07 +0200,4047,404,18.91,,,,0.00,,
2018-09-01 04:51:42 +0200,4048,404,18.91,,,,0.00,,
2018-09-01 04:52:17 +0200,4049,404,18.90,,,,0.00,,
2018-09-01 04:52:52 +0200,4050,404,18.89,,,,0.00,,
2018-09-01 04:53:27 +0200,4051,404,18.89,,,,0.00,,
2018-09-01 04:54:03 +0200,4052,404,18.88,,,,0.00,,
2018-09-01 04:54:38 +0200,4053,404,18.87,,,,0.00,,
2018-09-01 04:55:13 +0200,4054,404,18.88,,,,0.00,,
2018-09-01 04:55:48 +0200,4055,404,18.86,,,,0.00,,
2018-09-01 04:56:23 +0200,4056,404,18.87,,,,0.00,,
2018-09-01 04:56:58 +0200,4057,404,18.86,,,,0.00,,
2018-09-01 04:57:33 +0200,4058,404,18.86,,,,0.00,,
2018-09-01 04:58:08 +0200,4059,404,18.86,,,,0.00,,
2018-09-01 04:58:44 +0200,4060,404,18.86,,,,0.00,,
2018-09-01 04:59:19 +0200,4061,404,18.86,,,,0.00,,
2018-09-01 04:59:54 +0200,4062,404,18.86,,,,0.00,,
2018-09-01 05:00:29 +0200,4063,404,18.87,,,,0.00,,
2018-09-01 05:01:04 +0200,4064,404,18.87,,,,0.00,,
2018-09-01 05:01:39 +0200,4065,404,18.87,,,,0.00,,
2018-09-01 05:02:15 +0200,4066,404,18.86,,,,0.00,,
2018-09-01 05:02:50 +0200,4067,404,18.86,,,,0.00,,
2018-09-01 05:03:25 +0200,4068,404,18.86,,,,0.00,,
2018-09-01 05:04:00 +0200,4069,404,18.86,,,,0.00,,
2018-09-01 05:04:35 +0200,4070,404,18.86,,,,0.00,,
2018-09-01 05:05:10 +0200,4071,404,18.86,,,,0.00,,
2018-09-01 05:05:45 +0200,4072,404,18.86,,,,0.00,,
2018-09-01 05:06:20 +0200,4073,404,18.87,,,,0.00,,
2018-09-01 05:06:55 +0200,4074,404,18.87,,,,0.00,,
2018-09-01 05:07:30 +0200,4075,404,18.85,,,,0.00,,
2018-09-01 05:08:05 +0200,4076,404,18.86,,,,0.00,,
2018-09-01 05:08:40 +0200,4077,404,18.84,,,,0.00,,
2018-09-01 05:09:15 +0200,4078,404,18.83,,,,0.00,,
2018-09-01 05:09:50 +0200,4079,404,18.83,,,,0.00,,
2018-09-01 05:10:25 +0200,4080,404,18.83,,,,0.00,,
2018-09-01 05:11:00 +0200,4081,404,18.82,,,,0.00,,
2018-09-01 05:11:35 +0200,4082,404,18.81,,,,0.00,,
2018-09-01 05:12:10 +0200,4083,404,18.81,,,,0.00,,
2018-09-01 05:12:46 +0200,4084,404,18.80,,,,0.00,,
2018-09-01 05:13:22 +0200,4085,404,18.81,,,,0.00,,
2018-09-01 05:13:57 +0200,4086,404,18.80,,,,0.00,,
2018-09-01 05:14:32 +0200,4087,404,18.80,,,,0.00,,
2018-09-01 05:15:07 +0200,4088,404,18.80,,,,0.00,,
2018-09-01 05:15:42 +0200,4089,404,18.80,,,,0.00,,
2018-09-01 05:16:17 +0200,4090,404,18.79,,,,0.00,,
2018-09-01 05:16:52 +0200,4091,404,18.79,,,,0.00,,
2018-09-01 05:17:27 +0200,4092,404,18.79,,,,0.00,,
2018-09-01 05:18:02 +0200,4093,404,18.80,,,,0.00,,
2018-09-01 05:18:37 +0200,4094,404,18.80,,,,0.00,,
2018-09-01 05:19:12 +0200,4095,404,18.80,,,,0.00,,
2018-09-01 05:19:47 +0200,4096,404,18.80,,,,0.00,,
2018-09-01 05:20:22 +0200,4097,404,18.80,,,,0.00,,
2018-09-01 05:20:57 +0200,4098,404,18.80,,,,0.00,,
2018-09-01 05:21:32 +0200,4099,404,18.80,,,,0.00,,
2018-09-01 05:22:09 +0200,4100,404,18.80,,,,0.00,,
2018-09-01 05:22:44 +0200,4101,404,18.79,,,,0.00,,
2018-09-01 05:23:19 +0200,4102,404,18.80,,,,0.00,,
2018-09-01 05:23:54 +0200,4103,404,18.80,,,,0.00,,
2018-09-01 05:24:29 +0200,4104,404,18.80,,,,0.00,,
2018-09-01 05:25:04 +0200,4105,404,18.78,,,,0.00,,
2018-09-01 05:25:39 +0200,4106,404,18.77,,,,0.00,,
2018-09-01 05:26:14 +0200,4107,404,18.78,,,,0.00,,
2018-09-01 05:26:51 +0200,4108,404,18.78,,,,0.00,,
2018-09-01 05:27:26 +0200,4109,404,18.77,,,,0.00,,
2018-09-01 05:28:01 +0200,4110,404,18.78,,,,0.00,,
2018-09-01 05:28:36 +0200,4111,404,18.78,,,,0.00,,
2018-09-01 05:29:11 +0200,4112,404,18.76,,,,0.00,,
2018-09-01 05:29:46 +0200,4113,404,18.77,,,,0.00,,
2018-09-01 05:30:21 +0200,4114,404,18.77,,,,0.00,,
2018-09-01 05:30:56 +0200,4115,404,18.77,,,,0.00,,
2018-09-01 05:31:31 +0200,4116,404,18.77,,,,0.00,,
2018-09-01 05:32:06 +0200,4117,404,18.76,,,,0.00,,
2018-09-01 05:32:41 +0200,4118,404,18.76,,,,0.00,,
2018-09-01 05:33:16 +0200,4119,404,18.75,,,,0.00,,
2018-09-01 05:33:51 +0200,4120,404,18.76,,,,0.00,,
2018-09-01 05:34:26 +0200,4121,404,18.76,,,,0.00,,
2018-09-01 05:35:01 +0200,4122,404,18.76,,,,0.00,,
2018-09-01 05:35:36 +0200,4123,404,18.76,,,,0.00,,
2018-09-01 05:36:11 +0200,4124,404,18.75,,,,0.00,,
2018-09-01 05:36:46 +0200,4125,404,18.75,,,,0.00,,
2018-09-01 05:37:21 +0200,4126,404,18.75,,,,0.00,,
2018-09-01 05:37:56 +0200,4127,404,18.75,,,,0.00,,
2018-09-01 05:38:31 +0200,4128,404,18.75,,,,0.00,,
2018-09-01 05:39:06 +0200,4129,404,18.75,,,,0.00,,
2018-09-01 05:39:41 +0200,4130,404,18.76,,,,0.00,,
2018-09-01 05:40:16 +0200,4131,404,18.76,,,,0.00,,
2018-09-01 05:40:52 +0200,4132,404,18.76,,,,0.00,,
2018-09-01 05:41:27 +0200,4133,404,18.77,,,,0.00,,
2018-09-01 05:42:02 +0200,4134,404,18.78,,,,0.00,,
2018-09-01 05:42:37 +0200,4135,404,18.77,,,,0.00,,
2018-09-01 05:43:12 +0200,4136,404,18.76,,,,0.00,,
2018-09-01 05:43:47 +0200,4137,404,18.76,,,,0.00,,
2018-09-01 05:44:22 +0200,4138,404,18.76,,,,0.00,,
2018-09-01 05:44:57 +0200,4139,404,18.76,,,,0.00,,
2018-09-01 05:45:32 +0200,4140,404,18.76,,,,0.00,,
2018-09-01 05:46:07 +0200,4141,404,18.75,,,,0.00,,
2018-09-01 05:46:42 +0200,4142,404,18.75,,,,0.00,,
2018-09-01 05:47:17 +0200,4143,404,18.75,,,,0.00,,
2018-09-01 05:47:52 +0200,4144,404,18.74,,,,0.00,,
2018-09-01 05:48:27 +0200,4145,404,18.74,,,,0.00,,
2018-09-01 05:49:02 +0200,4146,404,18.74,,,,0.00,,
2018-09-01 05:49:37 +0200,4147,404,18.73,,,,0.00,,
2018-09-01 05:50:12 +0200,4148,404,18.72,,,,0.00,,
2018-09-01 05:50:47 +0200,4149,404,18.72,,,,0.00,,
2018-09-01 05:51:22 +0200,4150,404,18.72,,,,0.00,,
2018-09-01 05:51:57 +0200,4151,404,18.71,,,,0.00,,
2018-09-01 05:52:32 +0200,4152,404,18.71,,,,0.00,,
2018-09-01 05:53:07 +0200,4153,404,18.71,,,,0.00,,
2018-09-01 05:53:42 +0200,4154,404,18.71,,,,0.00,,
2018-09-01 05:54:17 +0200,4155,404,18.71,,,,0.00,,
2018-09-01 05:54:52 +0200,4156,404,18.71,,,,0.00,,
2018-09-01 05:55:28 +0200,4157,404,18.71,,,,0.00,,
2018-09-01 05:56:03 +0200,4158,404,18.70,,,,0.00,,
2018-09-01 05:56:38 +0200,4159,404,18.71,,,,0.00,,
2018-09-01 05:57:13 +0200,4160,404,18.70,,,,0.00,,
2018-09-01 05:57:48 +0200,4161,404,18.70,,,,0.00,,
2018-09-01 05:58:23 +0200,4162,404,18.70,,,,0.00,,
2018-09-01 05:58:58 +0200,4163,404,18.70,,,,0.00,,
2018-09-01 05:59:34 +0200,4164,404,18.69,,,,0.00,,
2018-09-01 06:00:09 +0200,4165,404,18.70,,,,0.00,,
2018-09-01 06:00:44 +0200,4166,404,18.69,,,,0.00,,
2018-09-01 06:01:19 +0200,4167,404,18.69,,,,0.00,,
2018-09-01 06:01:54 +0200,4168,404,18.69,,,,0.00,,
2018-09-01 06:02:29 +0200,4169,404,18.69,,,,0.00,,
2018-09-01 06:03:04 +0200,4170,404,18.69,,,,0.00,,
2018-09-01 06:03:39 +0200,4171,404,18.69,,,,0.00,,
2018-09-01 06:04:14 +0200,4172,404,18.68,,,,0.00,,
2018-09-01 06:04:49 +0200,4173,404,18.68,,,,0.00,,
2018-09-01 06:05:24 +0200,4174,404,18.67,,,,0.00,,
2018-09-01 06:05:59 +0200,4175,404,18.67,,,,0.00,,
2018-09-01 06:06:34 +0200,4176,404,18.66,,,,0.00,,
2018-09-01 06:07:09 +0200,4177,404,18.66,,,,0.00,,
2018-09-01 06:07:44 +0200,4178,404,18.65,,,,0.00,,
2018-09-01 06:08:19 +0200,4179,404,18.65,,,,0.00,,
2018-09-01 06:08:56 +0200,4180,404,18.63,,,,0.00,,
2018-09-01 06:09:31 +0200,4181,404,18.64,,,,0.00,,
2018-09-01 06:10:06 +0200,4182,404,18.64,,,,0.00,,
2018-09-01 06:10:41 +0200,4183,404,18.63,,,,0.00,,
2018-09-01 06:11:16 +0200,4184,404,18.62,,,,0.00,,
2018-09-01 06:11:51 +0200,4185,404,18.63,,,,0.00,,
2018-09-01 06:12:26 +0200,4186,404,18.61,,,,0.00,,
2018-09-01 06:13:01 +0200,4187,404,18.62,,,,0.00,,
2018-09-01 06:13:37 +0200,4188,404,18.61,,,,0.00,,
2018-09-01 06:14:12 +0200,4189,404,18.61,,,,0.00,,
2018-09-01 06:14:47 +0200,4190,404,18.61,,,,0.00,,
2018-09-01 06:15:22 +0200,4191,404,18.61,,,,0.00,,
2018-09-01 06:15:57 +0200,4192,404,18.61,,,,0.00,,
2018-09-01 06:16:32 +0200,4193,404,18.62,,,,0.00,,
2018-09-01 06:17:08 +0200,4194,404,18.62,,,,0.00,,
2018-09-01 06:17:43 +0200,4195,404,18.62,,,,0.00,,
2018-09-01 06:18:18 +0200,4196,404,18.63,,,,0.00,,
2018-09-01 06:18:53 +0200,4197,404,18.63,,,,0.00,,
2018-09-01 06:19:28 +0200,4198,404,18.64,,,,0.00,,
2018-09-01 06:20:03 +0200,4199,404,18.64,,,,0.00,,
2018-09-01 06:20:38 +0200,4200,404,18.63,,,,0.00,,
2018-09-01 06:21:13 +0200,4201,404,18.63,,,,0.00,,
2018-09-01 06:21:48 +0200,4202,404,18.63,,,,0.00,,
2018-09-01 06:22:23 +0200,4203,404,18.62,,,,0.00,,
2018-09-01 06:22:58 +0200,4204,404,18.62,,,,0.00,,
2018-09-01 06:23:33 +0200,4205,404,18.62,,,,0.00,,
2018-09-01 06:24:08 +0200,4206,404,18.62,,,,0.00,,
2018-09-01 06:24:43 +0200,4207,404,18.62,,,,0.00,,
2018-09-01 06:25:18 +0200,4208,404,18.62,,,,0.00,,
2018-09-01 06:25:53 +0200,4209,404,18.62,,,,0.00,,
2018-09-01 06:26:28 +0200,4210,404,18.61,,,,0.00,,
2018-09-01 06:27:03 +0200,4211,404,18.61,,,,6.87,,
2018-09-01 06:27:38 +0200,4212,404,18.61,,,,7.32,,
2018-09-01 06:28:13 +0200,4213,404,18.61,,,,7.78,,
2018-09-01 06:28:48 +0200,4214,404,18.61,,,,7.78,,
2018-09-01 06:29:23 +0200,4215,404,18.61,,,,8.24,,
2018-09-01 06:29:58 +0200,4216,404,18.60,,,,8.70,,
2018-09-01 06:30:33 +0200,4217,404,18.60,,,,0.00,,
2018-09-01 06:31:08 +0200,4218,404,18.60,,,,9.61,,
2018-09-01 06:31:44 +0200,4219,404,18.59,,,,6.87,,
2018-09-01 06:32:20 +0200,4220,404,18.59,,,,10.07,,
2018-09-01 06:32:55 +0200,4221,404,18.59,,,,10.99,,
2018-09-01 06:33:30 +0200,4222,404,18.59,,,,12.36,,
2018-09-01 06:34:05 +0200,4223,404,18.58,,,,12.82,,
2018-09-01 06:34:40 +0200,4224,404,18.58,,,,13.28,,
2018-09-01 06:35:15 +0200,4225,404,18.58,,,,10.07,,
2018-09-01 06:35:50 +0200,4226,404,18.58,,,,14.19,,
2018-09-01 06:36:25 +0200,4227,404,18.58,,,,15.11,,
2018-09-01 06:37:01 +0200,4228,404,18.57,,,,16.48,,
2018-09-01 06:37:36 +0200,4229,404,18.58,,,,17.39,,
2018-09-01 06:38:11 +0200,4230,404,18.56,,,,18.31,,
2018-09-01 06:38:46 +0200,4231,404,18.58,,,,18.77,,
2018-09-01 06:39:21 +0200,4232,404,18.57,,,,19.68,,
2018-09-01 06:39:56 +0200,4233,404,18.58,,,,21.06,,
2018-09-01 06:40:31 +0200,4234,404,18.58,,,,21.97,,
2018-09-01 06:41:06 +0200,4235,404,18.57,,,,22.89,,
2018-09-01 06:41:42 +0200,4236,404,18.57,,,,23.80,,
2018-09-01 06:42:18 +0200,4237,404,18.56,,,,25.18,,
2018-09-01 06:42:53 +0200,4238,404,18.56,,,,26.09,,
2018-09-01 06:43:28 +0200,4239,404,18.56,,,,27.47,,
2018-09-01 06:44:03 +0200,4240,404,18.56,,,,28.38,,
2018-09-01 06:44:38 +0200,4241,404,18.56,,,,29.75,,
2018-09-01 06:45:13 +0200,4242,404,18.57,,,,30.67,,
2018-09-01 06:45:48 +0200,4243,404,18.57,,,,32.04,,
2018-09-01 06:46:24 +0200,4244,404,18.57,,,,30.67,,
2018-09-01 06:46:59 +0200,4245,404,18.58,,,,34.79,,
2018-09-01 06:47:34 +0200,4246,404,18.58,,,,36.16,,
2018-09-01 06:48:09 +0200,4247,404,18.59,,,,37.54,,
2018-09-01 06:48:44 +0200,4248,404,18.58,,,,39.37,,
2018-09-01 06:49:19 +0200,4249,404,18.57,,,,40.28,,
2018-09-01 06:49:54 +0200,4250,404,18.57,,,,41.20,,
2018-09-01 06:50:29 +0200,4251,404,18.57,,,,43.03,,
2018-09-01 06:51:06 +0200,4252,404,18.56,,,,44.86,,
2018-09-01 06:51:41 +0200,4253,404,18.55,,,,45.78,,
2018-09-01 06:52:16 +0200,4254,404,18.54,,,,47.61,,
2018-09-01 06:52:51 +0200,4255,404,18.54,,,,49.44,,
2018-09-01 06:53:26 +0200,4256,404,18.53,,,,50.35,,
2018-09-01 06:54:01 +0200,4257,404,18.53,,,,52.18,,
2018-09-01 06:54:36 +0200,4258,404,18.53,,,,53.10,,
2018-09-01 06:55:11 +0200,4259,404,18.53,,,,54.93,,
2018-09-01 06:55:46 +0200,4260,404,18.53,,,,56.30,,
2018-09-01 06:56:21 +0200,4261,404,18.52,,,,57.68,,
2018-09-01 06:56:56 +0200,4262,404,18.53,,,,58.59,,
2018-09-01 06:57:31 +0200,4263,404,18.54,,,,57.68,,
2018-09-01 06:58:06 +0200,4264,404,18.53,,,,62.26,,
2018-09-01 06:58:41 +0200,4265,404,18.52,,,,61.34,,
2018-09-01 06:59:16 +0200,4266,404,18.51,,,,66.38,,
2018-09-01 06:59:51 +0200,4267,404,18.51,,,,68.21,,
2018-09-01 07:00:26 +0200,4268,404,18.50,,,,69.12,,
2018-09-01 07:01:01 +0200,4269,404,18.50,,,,71.87,,
2018-09-01 07:01:36 +0200,4270,404,18.50,,,,72.78,,
2018-09-01 07:02:11 +0200,4271,404,18.50,,,,74.16,,
2018-09-01 07:02:46 +0200,4272,404,18.50,,,,75.99,,
2018-09-01 07:03:21 +0200,4273,404,18.50,,,,77.36,,
2018-09-01 07:03:56 +0200,4274,404,18.50,,,,78.28,,
2018-09-01 07:04:32 +0200,4275,404,18.49,,,,80.11,,
2018-09-01 07:05:07 +0200,4276,404,18.49,,,,81.48,,
2018-09-01 07:05:42 +0200,4277,404,18.48,,,,83.31,,
2018-09-01 07:06:17 +0200,4278,404,18.48,,,,84.69,,
2018-09-01 07:06:52 +0200,4279,404,18.48,,,,86.06,,
2018-09-01 07:07:27 +0200,4280,404,18.47,,,,86.97,,
2018-09-01 07:08:02 +0200,4281,404,18.46,,,,89.72,,
2018-09-01 07:08:37 +0200,4282,404,18.45,,,,90.64,,
2018-09-01 07:09:12 +0200,4283,404,18.45,,,,92.01,,
2018-09-01 07:09:47 +0200,4284,404,18.44,,,,94.30,,
2018-09-01 07:10:22 +0200,4285,404,18.44,,,,95.21,,
2018-09-01 07:10:57 +0200,4286,404,18.45,,,,96.13,,
2018-09-01 07:11:32 +0200,4287,404,18.45,,,,97.96,,
2018-09-01 07:12:07 +0200,4288,404,18.46,,,,99.33,,
2018-09-01 07:12:42 +0200,4289,404,18.46,,,,100.71,,
2018-09-01 07:13:17 +0200,4290,404,18.47,,,,102.08,,
2018-09-01 07:13:52 +0200,4291,404,18.48,,,,103.00,,
2018-09-01 07:14:28 +0200,4292,404,18.47,,,,104.37,,
2018-09-01 07:15:03 +0200,4293,404,18.49,,,,105.28,,
2018-09-01 07:15:38 +0200,4294,404,18.50,,,,106.66,,
2018-09-01 07:16:13 +0200,4295,404,18.52,,,,107.57,,
2018-09-01 07:16:48 +0200,4296,404,18.52,,,,105.28,,
2018-09-01 07:17:23 +0200,4297,404,18.54,,,,108.95,,
2018-09-01 07:17:59 +0200,4298,404,18.55,,,,107.12,,
2018-09-01 07:18:34 +0200,4299,404,18.57,,,,111.24,,
2018-09-01 07:19:09 +0200,4300,404,18.58,,,,111.69,,
2018-09-01 07:19:44 +0200,4301,404,18.60,,,,112.61,,
2018-09-01 07:20:19 +0200,4302,404,18.62,,,,113.52,,
2018-09-01 07:20:54 +0200,4303,404,18.63,,,,113.98,,
2018-09-01 07:21:29 +0200,4304,404,18.66,,,,115.81,,
2018-09-01 07:22:04 +0200,4305,404,18.67,,,,115.36,,
2018-09-01 07:22:39 +0200,4306,404,18.71,,,,116.73,,
2018-09-01 07:23:14 +0200,4307,404,18.73,,,,117.19,,
2018-09-01 07:23:49 +0200,4308,404,18.73,,,,118.10,,
2018-09-01 07:24:24 +0200,4309,404,18.75,,,,119.02,,
2018-09-01 07:24:59 +0200,4310,404,18.78,,,,119.93,,
2018-09-01 07:25:34 +0200,4311,404,18.80,,,,119.93,,
2018-09-01 07:26:09 +0200,4312,404,18.81,,,,121.31,,
2018-09-01 07:26:44 +0200,4313,404,18.83,,,,119.02,,
2018-09-01 07:27:19 +0200,4314,404,18.83,,,,122.22,,
2018-09-01 07:27:54 +0200,4315,404,18.85,,,,122.68,,
2018-09-01 07:28:29 +0200,4316,404,18.86,,,,124.05,,
2018-09-01 07:29:06 +0200,4317,404,18.87,,,,124.51,,
2018-09-01 07:29:41 +0200,4318,404,18.87,,,,124.97,,
2018-09-01 07:30:16 +0200,4319,404,18.88,,,,126.34,,
2018-09-01 07:30:51 +0200,4320,404,18.89,,,,126.34,,
2018-09-01 07:31:26 +0200,4321,404,18.89,,,,124.51,,
2018-09-01 07:32:01 +0200,4322,404,18.88,,,,127.72,,
2018-09-01 07:32:36 +0200,4323,404,18.88,,,,128.17,,
2018-09-01 07:33:11 +0200,4324,404,18.87,,,,129.09,,
2018-09-01 07:33:46 +0200,4325,404,18.86,,,,129.09,,
2018-09-01 07:34:21 +0200,4326,404,18.86,,,,129.55,,
2018-09-01 07:34:56 +0200,4327,404,18.85,,,,130.46,,
2018-09-01 07:35:31 +0200,4328,404,18.84,,,,131.83,,
2018-09-01 07:36:06 +0200,4329,404,18.83,,,,131.83,,
2018-09-01 07:36:41 +0200,4330,404,18.82,,,,132.29,,
2018-09-01 07:37:16 +0200,4331,404,18.81,,,,129.55,,
2018-09-01 07:37:51 +0200,4332,404,18.81,,,,133.21,,
2018-09-01 07:38:28 +0200,4333,404,18.81,,,,130.92,,
2018-09-01 07:39:03 +0200,4334,404,18.80,,,,134.12,,
2018-09-01 07:39:38 +0200,4335,404,18.79,,,,132.29,,
2018-09-01 07:40:13 +0200,4336,404,18.78,,,,135.04,,
2018-09-01 07:40:48 +0200,4337,404,18.78,,,,135.50,,
2018-09-01 07:41:23 +0200,4338,404,18.77,,,,135.95,,
2018-09-01 07:41:58 +0200,4339,404,18.77,,,,135.95,,
2018-09-01 07:42:33 +0200,4340,404,18.76,,,,137.33,,
2018-09-01 07:43:08 +0200,4341,404,18.75,,,,134.58,,
2018-09-01 07:43:43 +0200,4342,404,18.75,,,,137.79,,
2018-09-01 07:44:18 +0200,4343,404,18.75,,,,138.24,,
2018-09-01 07:44:53 +0200,4344,404,18.75,,,,138.70,,
2018-09-01 07:45:28 +0200,4345,404,18.77,,,,139.16,,
2018-09-01 07:46:03 +0200,4346,404,18.77,,,,140.07,,
2018-09-01 07:46:38 +0200,4347,404,18.80,,,,140.53,,
2018-09-01 07:47:13 +0200,4348,404,18.82,,,,140.53,,
2018-09-01 07:47:49 +0200,4349,404,18.86,,,,140.99,,
2018-09-01 07:48:24 +0200,4350,404,18.87,,,,141.45,,
2018-09-01 07:48:59 +0200,4351,404,18.88,,,,141.45,,
2018-09-01 07:49:35 +0200,4352,404,18.87,,,,141.91,,
2018-09-01 07:50:10 +0200,4353,404,18.86,,,,142.82,,
2018-09-01 07:50:45 +0200,4354,404,18.84,,,,143.28,,
2018-09-01 07:51:20 +0200,4355,404,18.83,,,,143.28,,
2018-09-01 07:51:55 +0200,4356,404,18.81,,,,144.19,,
2018-09-01 07:52:30 +0200,4357,404,18.80,,,,144.19,,
2018-09-01 07:53:05 +0200,4358,404,18.89,,,,143.28,,
2018-09-01 07:53:40 +0200,4359,404,18.95,,,,143.74,,
2018-09-01 07:54:15 +0200,4360,404,18.99,,,,144.65,,
2018-09-01 07:54:50 +0200,4361,404,19.02,,,,145.11,,
2018-09-01 07:55:25 +0200,4362,404,19.05,,,,145.11,,
2018-09-01 07:56:00 +0200,4363,404,19.05,,,,146.03,,
2018-09-01 07:56:35 +0200,4364,404,19.07,,,,146.03,,
2018-09-01 07:57:10 +0200,4365,404,19.09,,,,146.48,,
2018-09-01 07:57:45 +0200,4366,404,19.13,,,,146.94,,
2018-09-01 07:58:20 +0200,4367,404,19.16,,,,146.94,,
2018-09-01 07:58:55 +0200,4368,404,19.18,,,,147.40,,
2018-09-01 07:59:30 +0200,4369,404,19.20,,,,148.77,,
2018-09-01 08:00:05 +0200,4370,404,19.22,,,,149.23,,
2018-09-01 08:00:40 +0200,4371,404,19.23,,,,149.23,,
2018-09-01 08:01:15 +0200,4372,404,19.25,,,,146.48,,
2018-09-01 08:01:50 +0200,4373,404,19.26,,,,150.15,,
2018-09-01 08:02:25 +0200,4374,404,19.28,,,,150.60,,
2018-09-01 08:03:00 +0200,4375,404,19.30,,,,150.60,,
2018-09-01 08:03:35 +0200,4376,404,19.31,,,,151.06,,
2018-09-01 08:04:11 +0200,4377,404,19.31,,,,151.52,,
2018-09-01 08:04:46 +0200,4378,404,19.32,,,,151.52,,
2018-09-01 08:05:21 +0200,4379,404,19.33,,,,152.89,,
2018-09-01 08:05:56 +0200,4380,404,19.29,,,,150.15,,
2018-09-01 08:06:32 +0200,4381,404,19.24,,,,153.81,,
2018-09-01 08:07:07 +0200,4382,404,19.20,,,,153.81,,
2018-09-01 08:07:42 +0200,4383,404,19.19,,,,151.06,,
2018-09-01 08:08:17 +0200,4384,404,19.19,,,,154.27,,
2018-09-01 08:08:52 +0200,4385,404,19.19,,,,151.52,,
2018-09-01 08:09:27 +0200,4386,404,19.20,,,,155.18,,
2018-09-01 08:10:02 +0200,4387,404,19.21,,,,152.89,,
2018-09-01 08:10:37 +0200,4388,404,19.21,,,,155.64,,
2018-09-01 08:11:12 +0200,4389,404,19.21,,,,156.10,,
2018-09-01 08:11:47 +0200,4390,404,19.21,,,,156.55,,
2018-09-01 08:12:22 +0200,4391,404,19.21,,,,157.01,,
2018-09-01 08:12:57 +0200,4392,404,19.21,,,,157.47,,
2018-09-01 08:13:32 +0200,4393,404,19.22,,,,157.47,,
2018-09-01 08:14:07 +0200,4394,404,19.22,,,,157.93,,
2018-09-01 08:14:42 +0200,4395,404,19.22,,,,158.39,,
2018-09-01 08:15:17 +0200,4396,404,19.22,,,,156.10,,
2018-09-01 08:15:52 +0200,4397,404,19.21,,,,159.30,,
2018-09-01 08:16:27 +0200,4398,404,19.22,,,,156.55,,
2018-09-01 08:17:03 +0200,4399,404,19.22,,,,159.76,,
2018-09-01 08:17:38 +0200,4400,404,19.22,,,,159.76,,
2018-09-01 08:18:13 +0200,4401,404,19.21,,,,159.76,,
2018-09-01 08:18:48 +0200,4402,404,19.21,,,,160.22,,
2018-09-01 08:19:23 +0200,4403,404,19.21,,,,160.67,,
2018-09-01 08:19:58 +0200,4404,404,19.20,,,,160.67,,
2018-09-01 08:20:33 +0200,4405,404,19.20,,,,161.59,,
2018-09-01 08:21:08 +0200,4406,404,19.20,,,,161.59,,
2018-09-01 08:21:43 +0200,4407,404,19.20,,,,162.05,,
2018-09-01 08:22:18 +0200,4408,404,19.20,,,,159.30,,
2018-09-01 08:22:53 +0200,4409,404,19.20,,,,162.05,,
2018-09-01 08:23:28 +0200,4410,404,19.20,,,,159.76,,
2018-09-01 08:24:03 +0200,4411,404,19.20,,,,162.50,,
2018-09-01 08:24:38 +0200,4412,404,19.20,,,,162.96,,
2018-09-01 08:25:14 +0200,4413,404,19.20,,,,162.96,,
2018-09-01 08:25:49 +0200,4414,404,19.20,,,,163.42,,
2018-09-01 08:26:24 +0200,4415,404,19.21,,,,163.42,,
2018-09-01 08:26:59 +0200,4416,404,19.21,,,,163.42,,
2018-09-01 08:27:35 +0200,4417,404,19.22,,,,163.88,,
2018-09-01 08:28:10 +0200,4418,404,19.23,,,,164.79,,
2018-09-01 08:28:45 +0200,4419,404,19.23,,,,162.05,,
2018-09-01 08:29:20 +0200,4420,404,19.24,,,,164.79,,
2018-09-01 08:29:55 +0200,4421,404,19.23,,,,165.25,,
2018-09-01 08:30:30 +0200,4422,404,19.25,,,,166.17,,
2018-09-01 08:31:05 +0200,4423,404,19.24,,,,166.17,,
2018-09-01 08:31:40 +0200,4424,404,19.25,,,,166.17,,
2018-09-01 08:32:15 +0200,4425,404,19.26,,,,166.62,,
2018-09-01 08:32:50 +0200,4426,404,19.26,,,,166.62,,
2018-09-01 08:33:25 +0200,4427,404,19.26,,,,167.08,,
2018-09-01 08:34:00 +0200,4428,404,19.26,,,,164.79,,
2018-09-01 08:34:35 +0200,4429,404,19.28,,,,167.54,,
2018-09-01 08:35:10 +0200,4430,404,19.28,,,,167.54,,
2018-09-01 08:35:45 +0200,4431,404,19.29,,,,168.00,,
2018-09-01 08:36:20 +0200,4432,404,19.30,,,,168.00,,
2018-09-01 08:36:55 +0200,4433,404,19.30,,,,168.00,,
2018-09-01 08:37:30 +0200,4434,404,19.31,,,,166.17,,
2018-09-01 08:38:05 +0200,4435,404,19.32,,,,168.91,,
2018-09-01 08:38:40 +0200,4436,404,19.33,,,,167.08,,
2018-09-01 08:39:16 +0200,4437,404,19.33,,,,168.91,,
2018-09-01 08:39:52 +0200,4438,404,19.34,,,,170.29,,
2018-09-01 08:40:27 +0200,4439,404,19.34,,,,170.74,,
2018-09-01 08:41:02 +0200,4440,404,19.34,,,,170.74,,
2018-09-01 08:41:37 +0200,4441,404,19.36,,,,171.20,,
